Token,SentimentScore
ambiances,0
ambidexterities,0
ambidexterity,0
ambidextrous,0
ambidextrously,0
ambience,0
ambiences,0
ambient,0
ambiguities,0
ambiguity,0
ambiguous,0
ambiguously,0
ambition,0
ambitions,0
ambitious,0
ambitiously,0
ambitiousness,0
ambitiousnesses,0
ambivalence,0
ambivalences,0
ambivalent,0
ambivalently,0
amble,0
ambled,0
ambler,0
amblers,0
ambles,0
ambling,0
ambrosia,0
ambrosial,0
ambrosias,0
ambulance,0
ambulances,0
ambulant,0
ambulate,0
ambulated,0
ambulates,0
ambulating,0
ambulation,0
ambulations,0
ambulatories,0
ambulatory,0
ambuscade,0
ambuscaded,0
ambuscades,0
ambuscading,0
ambush,0
ambushed,0
ambushes,0
ambushing,0
ameba,0
amebae,0
amebas,0
amebic,0
ameboid,0
ameliorate,0
ameliorated,0
ameliorates,0
ameliorating,0
amelioration,0
ameliorations,0
ameliorative,0
amen,0
amenabilities,0
amenability,0
amenable,0
amenably,0
amend,0
amendable,0
amendatory,0
amended,0
amending,0
amendment,0
amendments,0
amends,0
amenities,0
amenity,0
amerce,0
amerced,0
amercement,0
amercements,0
amerces,0
amercing,0
americium,0
americiums,0
amethyst,0
amethysts,0
amiabilities,0
amiability,0
amiable,0
amiably,0
amicabilities,0
amicability,0
amicable,0
amicably,0
amid,0
amide,0
amides,0
amidships,0
amidst,0
amigo,0
amigos,0
amino,0
amir,0
amirs,0
amiss,0
amities,0
amity,0
ammeter,0
ammeters,0
ammo,0
ammonia,0
ammonias,0
ammonium,0
ammos,0
ammunition,0
ammunitions,0
amnesia,0
amnesiac,0
amnesiacs,0
amnesias,0
amnesic,0
amnesics,0
amnestied,0
amnesties,0
amnesty,0
amnestying,0
amnia,0
amniocenteses,0
amniocentesis,0
amnion,0
amnions,0
amniotic,0
amoeba,0
amoebae,0
amoebas,0
amoebic,0
amok,0
among,0
amongst,0
amontillado,0
amontillados,0
amoral,0
amoralities,0
amorality,0
amorally,0
amoritization,0
amorous,0
amorously,0
amorousness,0
amorousnesses,0
amorphous,0
amorphously,0
amorphousness,0
amorphousnesses,0
amortisation,0
amortised,0
amortizable,0
amortization,0
amortizations,0
amortize,0
amortized,0
amortizes,0
amortizing,0
amount,0
amounted,0
amounting,0
amounts,0
amour,0
amours,0
amp,0
amperage,0
amperages,0
ampere,0
amperes,0
ampersand,0
ampersands,0
amphetamine,0
amphetamines,0
amphibian,0
amphibians,0
amphibious,0
amphibiously,0
amphitheater,0
amphitheaters,0
amphitheatre,0
amphitheatres,0
amphora,0
amphorae,0
amphoras,0
amping,0
ample,0
ampler,0
amplest,0
amplification,0
amplifications,0
amplified,0
amplifier,0
amplifiers,0
amplifies,0
amplify,0
amplifying,0
amplitude,0
amplitudes,0
amply,0
ampoule,0
ampoules,0
amps,0
ampul,0
ampule,0
ampules,0
ampuls,0
amputate,0
amputated,0
amputates,0
amputating,0
amputation,0
amputations,0
amputee,0
amputees,0
amuck,0
amulet,0
amulets,0
amuse,0
amused,0
amusement,0
amusements,0
amuses,0
amusing,0
amusingly,0
amylase,0
amylases,0
an,0
anabolism,0
anabolisms,0
anachronism,0
anachronisms,0
anachronistic,0
anachronistically,0
anaconda,0
anacondas,0
anaemia,0
anaemias,0
anaemic,0
anaerobe,0
anaerobes,0
anaerobic,0
anaerobically,0
anaesthesia,0
anaesthesias,0
anaesthetic,0
anaesthetics,0
anaesthetist,0
anaesthetists,0
anaesthetize,0
anaesthetized,0
anaesthetizes,0
anaesthetizing,0
anagram,0
anagrams,0
anal,0
analgesia,0
analgesias,0
analgesic,0
analgesics,0
anally,0
analog,0
analogical,0
analogically,0
analogies,0
analogize,0
analogized,0
analogizes,0
analogizing,0
analogous,0
analogously,0
analogousness,0
analogousnesses,0
analogs,0
analogue,0
analogues,0
analogy,0
analysand,0
analysands,0
analyse,0
analysed,0
analyses,0
analysing,0
analysis,0
analyst,0
analysts,0
analytic,0
analytical,0
analytically,0
analytics,0
analyzable,0
analyze,0
analyzed,0
analyzer,0
analyzers,0
analyzes,0
analyzing,0
anapaest,0
anapaests,0
anapest,0
anapestic,0
anapestics,0
anapests,0
anarchic,0
anarchically,0
anarchies,0
anarchism,0
anarchisms,0
anarchist,0
anarchistic,0
anarchists,0
anarchy,0
anathema,0
anathemas,0
anathematize,0
anathematized,0
anathematizes,0
anathematizing,0
anatomic,0
anatomical,0
anatomically,0
anatomies,0
anatomist,0
anatomists,0
anatomize,0
anatomized,0
anatomizes,0
anatomizing,0
anatomy,0
ancestor,0
ancestors,0
ancestral,0
ancestrally,0
ancestress,0
ancestresses,0
ancestries,0
ancestry,0
anchor,0
anchorage,0
anchorages,0
anchored,0
anchoring,0
anchorite,0
anchorites,0
anchorman,0
anchormen,0
anchorperson,0
anchorpersons,0
anchors,0
anchorwoman,0
anchorwomen,0
anchovies,0
anchovy,0
ancient,0
ancienter,0
ancientest,0
anciently,0
ancientness,0
ancientnesses,0
ancients,0
ancillaries,0
ancillary,0
and,0
andante,0
andantes,0
andiron,0
andirons,0
androgen,0
androgenic,0
androgens,0
androgynies,0
androgynous,0
androgyny,0
android,0
androids,0
anecdota,0
anecdotal,0
anecdote,0
anecdotes,0
anemia,0
anemias,0
anemic,0
anemically,0
anemometer,0
anemometers,0
anemone,0
anemones,0
anent,0
anesthesia,0
anesthesias,0
anesthesiologies,0
anesthesiologist,0
anesthesiologists,0
anesthesiology,0
anesthetic,0
anesthetics,0
anesthetist,0
anesthetists,0
anesthetization,0
anesthetizations,0
anesthetize,0
anesthetized,0
anesthetizes,0
anesthetizing,0
aneurism,0
aneurisms,0
aneurysm,0
aneurysms,0
anew,0
angel,0
angelfish,0
angelfishes,0
angelic,0
angelica,0
angelical,0
angelically,0
angelicas,0
angels,0
anger,0
angered,0
angering,0
angers,0
angina,0
anginas,0
angioedema,0
angiogenesis,0
angioplasties,0
angioplasty,0
angiosperm,0
angiosperms,0
angle,0
angled,0
angler,0
anglers,0
angles,0
angleworm,0
angleworms,0
anglicize,0
anglicized,0
anglicizes,0
anglicizing,0
angling,0
anglings,0
angora,0
angoras,0
angrier,0
angriest,0
angrily,0
angry,0
angst,0
angstrom,0
angstroms,0
angsts,0
anguish,0
anguished,0
anguishes,0
anguishing,0
angular,0
angularities,0
angularity,0
anhydride,0
anhydrous,0
ani,0
aniline,0
anilines,0
animadversion,0
animadversions,0
animadvert,0
animadverted,0
animadverting,0
animadverts,0
animal,0
animalcule,0
animalcules,0
animals,0
animate,0
animated,0
animatedly,0
animates,0
animating,0
animation,0
animations,0
animator,0
animators,0
animism,0
animisms,0
animist,0
animistic,0
animists,0
animosities,0
animosity,0
animus,0
animuses,0
anion,0
anionic,0
anions,0
anise,0
aniseed,0
aniseeds,0
anises,0
anisette,0
anisettes,0
ankh,0
ankhs,0
ankle,0
anklebone,0
anklebones,0
ankles,0
anklet,0
anklets,0
annalist,0
annalists,0
annals,0
anneal,0
annealed,0
annealing,0
anneals,0
annelid,0
annelids,0
annex,0
annexation,0
annexations,0
annexe,0
annexed,0
annexes,0
annexing,0
annihilate,0
annihilated,0
annihilates,0
annihilating,0
annihilation,0
annihilations,0
annihilator,0
annihilators,0
anniversaried,0
anniversaries,0
anniversary,0
annotate,0
annotated,0
annotates,0
annotating,0
annotation,0
annotations,0
annotative,0
annotator,0
annotators,0
announce,0
announceable,0
announced,0
announcement,0
announcements,0
announcer,0
announcers,0
announces,0
announcing,0
annoy,-1
annoyance,-1
annoyances,-1
annoyed,-1
annoying,-1
annoyingly,0
annoys,-1
annual,0
annualization,0
annualize,0
annualized,0
annualizes,0
annualizing,0
annually,0
annuals,0
annuitant,0
annuitants,0
annuities,0
annuitization,0
annuitizations,0
annuitize,0
annuitized,0
annuity,0
annul,-1
annular,0
annulled,-1
annulling,-1
annulment,-1
annulments,-1
annuls,-1
annum,0
annunciation,0
annunciations,0
anode,0
anodes,0
anodize,0
anodized,0
anodizes,0
anodizing,0
anodyne,0
anodynes,0
anoint,0
anointed,0
anointing,0
anointment,0
anointments,0
anoints,0
anomalies,-1
anomalous,-1
anomalously,-1
anomaly,-1
anon,0
anonymities,0
anonymity,0
anonymized,0
anonymous,0
anonymously,0
anopheles,0
anorak,0
anoraks,0
anorectic,0
anorectics,0
anorexia,0
anorexias,0
anorexic,0
anorexics,0
another,0
answer,0
answerable,0
answerback,0
answered,0
answering,0
answers,0
ant,0
antacid,0
antacids,0
antagonism,0
antagonisms,0
antagonist,0
antagonistic,0
antagonistically,0
antagonists,0
antagonize,0
antagonized,0
antagonizes,0
antagonizing,0
antarctic,0
ante,0
anteater,0
anteaters,0
antebellum,0
antecedence,0
antecedences,0
antecedent,0
antecedents,0
antechamber,0
antechambers,0
anted,0
antedate,0
antedated,0
antedates,0
antedating,0
antediluvian,0
anteed,0
anteing,0
antelope,0
antelopes,0
antenatal,0
antenna,0
antennae,0
antennas,0
anterior,0
anteroom,0
anterooms,0
antes,0
anthem,0
anthems,0
anther,0
anthers,0
anthill,0
anthills,0
anthologies,0
anthologist,0
anthologists,0
anthologize,0
anthologized,0
anthologizes,0
anthologizing,0
anthology,0
anthraces,0
anthracite,0
anthracites,0
anthrax,0
anthraxes,0
anthropocentric,0
anthropoid,0
anthropoids,0
anthropological,0
anthropologically,0
anthropologies,0
anthropologist,0
anthropologists,0
anthropology,0
anthropomorphic,0
anthropomorphically,0
anthropomorphism,0
anthropomorphisms,0
anthropomorphous,0
anti,0
antiabortion,0
antiabortionist,0
antiabortionists,0
antiaging,0
antiaircraft,0
antibacterial,0
antibacterials,0
antibiotic,0
antibiotics,0
antibodies,0
antibody,0
antibribery,0
antic,0
anticancer,0
antichrist,0
antichrists,0
anticipate,0
anticipated,0
anticipates,0
anticipating,0
anticipation,0
anticipations,0
anticipatory,0
anticlerical,0
anticlimactic,0
anticlimactically,0
anticlimax,0
anticlimaxes,0
anticline,0
anticlines,0
anticlockwise,0
anticoagulant,0
anticoagulants,0
anticommunism,0
anticommunisms,0
anticommunist,0
anticommunists,0
anticompetitive,-1
anticorruption,0
antics,0
anticyclone,0
anticyclones,0
anticyclonic,0
antidandruff,0
antidemocratic,0
antidepressant,0
antidepressants,0
antidilution,0
antidilutive,0
antidiscrimination,0
antidote,0
antidotes,0
antidumping,0
antifascist,0
antifascists,0
antifraud,0
antifreeze,0
antifreezes,0
antifungal,0
antigen,0
antigenic,0
antigenicities,0
antigenicity,0
antigens,0
antihero,0
antiheroes,0
antihistamine,0
antihistamines,0
antikickback,0
antiknock,0
antiknocks,0
antilabor,0
antilogarithm,0
antilogarithms,0
antimacassar,0
antimacassars,0
antimalarial,0
antimalarials,0
antimatter,0
antimatters,0
antimicrobial,0
antimicrobials,0
antimissile,0
antimonies,0
antimony,0
antinuclear,0
antioxidant,0
antioxidants,0
antiparticle,0
antiparticles,0
antipasti,0
antipasto,0
antipastos,0
antipathetic,0
antipathies,0
antipathy,0
antipersonnel,0
antiperspirant,0
antiperspirants,0
antiphon,0
antiphonal,0
antiphonally,0
antiphonals,0
antiphons,0
antipodal,0
antipodean,0
antipodeans,0
antipodes,0
antipollution,0
antipoverty,0
antipsychotic,0
antiquarian,0
antiquarianism,0
antiquarianisms,0
antiquarians,0
antiquaries,0
antiquary,0
antiquate,0
antiquated,0
antiquates,0
antiquating,0
antique,0
antiqued,0
antiques,0
antiquing,0
antiquities,0
antiquity,0
antis,0
antisemitic,0
antisemitism,0
antisemitisms,0
antisense,0
antisepses,0
antisepsis,0
antiseptic,0
antiseptically,0
antiseptics,0
antisera,0
antiserum,0
antiserums,0
antislavery,0
antisocial,0
antisocially,0
antispasmodic,0
antispasmodics,0
antisubmarine,0
antitakeover,0
antitank,0
antitheses,0
antithesis,0
antithetic,0
antithetical,0
antithetically,0
antitoxin,0
antitoxins,0
antitrust,-1
antitumor,0
antivenin,0
antivenins,0
antiviral,0
antivirals,0
antivirus,0
antivivisectionist,0
antivivisectionists,0
antiwar,0
antler,0
antlered,0
antlers,0
antonym,0
antonymous,0
antonyms,0
ants,0
antsier,0
antsiest,0
antsy,0
anus,0
anuses,0
anvil,0
anvils,0
anxieties,0
anxiety,0
anxious,0
anxiously,0
anxiousness,0
anxiousnesses,0
any,0
anybodies,0
anybody,0
anyhow,0
anymore,0
anyone,0
anyplace,0
anything,0
anytime,0
anyway,0
anyways,0
anywhere,0
anywise,0
aorta,0
aortae,0
aortas,0
aortic,0
apace,0
apart,0
apartheid,0
apartheids,0
apartment,0
apartments,0
apathetic,0
apathetically,0
apathies,0
apathy,0
apatite,0
apatites,0
ape,0
aped,0
apelike,0
aperitif,0
aperitifs,0
aperture,0
apertures,0
apes,0
apex,0
apexes,0
aphasia,0
aphasias,0
aphasic,0
aphasics,0
aphelia,0
aphelion,0
aphelions,0
aphid,0
aphids,0
aphorism,0
aphorisms,0
aphoristic,0
aphoristically,0
aphrodisiac,0
aphrodisiacs,0
apiaries,0
apiarist,0
apiarists,0
apiary,0
apical,0
apically,0
apices,0
apiece,0
aping,0
apish,0
apishly,0
aplenty,0
aplomb,0
aplombs,0
apnea,0
apocalypse,0
apocalypses,0
apocalyptic,0
apocrypha,0
apocryphal,0
apocryphally,0
apogee,0
apogees,0
apolitical,0
apolitically,0
apologetic,0
apologetically,0
apologia,0
apologias,0
apologies,0
apologist,0
apologists,0
apologize,0
apologized,0
apologizes,0
apologizing,0
apology,0
apoplectic,0
apoplexies,0
apoplexy,0
apoptosis,0
apostasies,0
apostasy,0
apostate,0
apostates,0
apostatize,0
apostatized,0
apostatizes,0
apostatizing,0
apostle,0
apostles,0
apostleship,0
apostleships,0
apostolic,0
apostrophe,0
apostrophes,0
apothecaries,0
apothecary,0
apothegm,0
apothegms,0
apotheoses,0
apotheosis,0
appal,0
appall,0
appalled,0
appalling,0
appallingly,0
appalls,0
appaloosa,0
appaloosas,0
appals,0
apparatus,0
apparatuses,0
apparel,0
appareled,0
appareling,0
apparelled,0
apparelling,0
apparels,0
apparent,0
apparently,0
apparition,0
apparitions,0
appeal,0
appealable,0
appealed,0
appealing,0
appealingly,0
appeals,0
appear,0
appearance,0
appearances,0
appeared,0
appearing,0
appears,0
appease,0
appeased,0
appeasement,0
appeasements,0
appeaser,0
appeasers,0
appeases,0
appeasing,0
appellant,0
appellants,0
appellate,0
appellation,0
appellations,0
appellees,0
append,0
appendage,0
appendages,0
appendectomies,0
appendectomy,0
appended,0
appendices,0
appendicitis,0
appendicitises,0
appending,0
appendix,0
appendixes,0
appends,0
appertain,0
appertained,0
appertaining,0
appertains,0
appetite,0
appetites,0
appetizer,0
appetizers,0
appetizing,0
appetizingly,0
applaud,0
applauded,0
applauder,0
applauders,0
applauding,0
applauds,0
applause,0
applauses,0
apple,0
applejack,0
applejacks,0
apples,0
applesauce,0
applesauces,0
applet,0
applets,0
appliance,0
appliances,0
applicabilities,0
applicability,0
applicable,0
applicably,0
applicant,0
applicants,0
application,0
applications,0
applicator,0
applicators,0
applied,0
applier,0
appliers,0
applies,0
applique,0
appliqued,0
appliqueing,0
appliques,0
apply,0
applying,0
appoint,0
appointed,0
appointee,0
appointees,0
appointing,0
appointive,0
appointment,0
appointments,0
appointor,0
appoints,0
apportion,0
apportionable,0
apportioned,0
apportioning,0
apportionment,0
apportionments,0
apportions,0
appose,0
apposed,0
apposes,0
apposing,0
apposite,0
appositely,0
appositeness,0
appositenesses,0
apposition,0
appositions,0
appositive,0
appositives,0
appraisal,0
appraisals,0
appraise,0
appraised,0
appraisement,0
appraiser,0
appraisers,0
appraises,0
appraising,0
appreciable,0
appreciably,0
appreciate,0
appreciated,0
appreciates,0
appreciating,0
appreciation,0
appreciations,0
appreciative,0
appreciatively,0
appreciator,0
appreciators,0
appreciatory,0
apprehend,0
apprehended,0
apprehending,0
apprehends,0
apprehension,0
apprehensions,0
apprehensive,0
apprehensively,0
apprehensiveness,0
apprehensivenesses,0
apprentice,0
apprenticed,0
apprentices,0
apprenticeship,0
apprenticeships,0
apprenticing,0
apprise,0
apprised,0
apprises,0
apprising,0
apprize,0
apprized,0
apprizes,0
apprizing,0
approach,0
approachable,0
approached,0
approaches,0
approaching,0
approbation,0
approbations,0
appropriate,0
appropriated,0
appropriately,0
appropriateness,0
appropriatenesses,0
appropriates,0
appropriating,0
appropriation,0
appropriations,0
appropriator,0
appropriators,0
approvability,0
approvable,0
approval,0
approvals,0
approve,0
approved,0
approves,0
approving,0
approvingly,0
approximate,0
approximated,0
approximately,0
approximates,0
approximating,0
approximation,0
approximations,0
appurtenance,0
appurtenances,0
appurtenant,0
apricot,0
apricots,0
apron,0
aprons,0
apropos,0
apse,0
apses,0
apt,0
apter,0
aptest,0
aptitude,0
aptitudes,0
aptly,0
aptness,0
aptnesses,0
aqua,0
aquaculture,0
aquacultures,0
aquae,0
aqualung,0
aqualungs,0
aquamarine,0
aquamarines,0
aquanaut,0
aquanauts,0
aquaplane,0
aquaplaned,0
aquaplanes,0
aquaplaning,0
aquaria,0
aquarium,0
aquariums,0
aquas,0
aquatic,0
aquatically,0
aquatics,0
aquavit,0
aquavits,0
aqueduct,0
aqueducts,0
aqueous,0
aquiculture,0
aquicultures,0
aquifer,0
aquifers,0
aquiline,0
arabesque,0
arabesques,0
arabilities,0
arability,0
arable,0
arachnid,0
arachnids,0
arbiter,0
arbiters,0
arbitrability,0
arbitrable,0
arbitrage,0
arbitraged,0
arbitrager,0
arbitragers,0
arbitrages,0
arbitrageur,0
arbitrageurs,0
arbitraging,0
arbitral,0
arbitrament,0
arbitraments,0
arbitrarily,0
arbitrariness,0
arbitrarinesses,0
arbitrary,0
arbitrate,0
arbitrated,0
arbitrates,0
arbitrating,0
arbitration,0
arbitrational,0
